transaction_id,card_number,timestamp,merchant,category,location,device,amount
4531,4910525834497563,2026-03-17 15:06:18,Shell,gas,IA,online,78.00
4532,4004538774731877,2026-03-08 02:22:18,BestBuy,electronics,CT,online,505.55
4533,4670225223022047,2026-03-02 18:32:18,Exxon,gas,MS,chip,78.00
4534,4984950868610936,2026-02-23 22:19:18,Target,retail,OK,swipe,31.23
4535,4093997710212496,2026-03-21 07:49:18,Apple,electronics,NV,swipe,40.43
4536,4118229483522246,2026-02-25 06:04:18,Nike,clothing,OR,mobile,57.08
4537,4647344653644883,2026-02-21 15:38:18,Kroger,grocery,NM,mobile,120.64
4538,4510537318598750,2026-02-23 14:43:18,McDonalds,food,NC,chip,11.04
4539,4691490145788080,2026-03-08 01:32:18,Walmart,retail,KY,online,146.99
4540,4962413648795800,2026-03-17 17:11:18,Target,retail,MA,online,1.73
4541,4962413648795800,2026-03-17 17:11:30,Target,retail,MA,online,3.71
4542,4962413648795800,2026-03-17 17:12:18,Apple,electronics,MA,online,1242.56
4543,4124385591902076,2026-03-03 06:06:18,Exxon,gas,MD,swipe,96.76
4544,4629323347553830,2026-02-22 05:17:18,Nike,clothing,NJ,chip,193.54
4545,4002647263763682,2026-03-16 17:13:18,Kroger,grocery,CT,chip,195.00
4546,4599439508722562,2026-02-22 14:47:18,Delta,travel,IA,swipe,32.84
4547,4981519208644869,2026-02-23 08:00:18,Amazon,retail,NM,mobile,24.12
4548,4802260035942454,2026-03-21 16:40:18,Netflix,subscription,IN,swipe,29.28
4549,4124385591902076,2026-03-18 23:21:18,Exxon,gas,MD,swipe,114.92
4550,4182543032433043,2026-02-20 23:36:18,Walmart,retail,VA,online,25.68
4551,4576541608802571,2026-03-16 22:36:18,Starbucks,food,FL,online,97.50
4552,4124385591902076,2026-03-14 04:52:18,BestBuy,electronics,MD,mobile,50.57
4553,4633945893542997,2026-03-09 14:51:18,Target,retail,NH,swipe,428.05
4554,4402488391956314,2026-03-12 01:05:18,Netflix,subscription,DE,online,32.50
4555,4520798823995118,2026-02-24 18:50:18,CVS,pharmacy,MS,chip,18.81
4556,4408294208971499,2026-03-10 22:35:18,Starbucks,food,VT,swipe,114.28
4557,4874091432514645,2026-03-20 22:54:18,Walmart,retail,NE,online,84.40
4558,4290914626125858,2026-03-18 04:43:18,Uber,travel,DE,online,139.68
4559,4587517733391091,2026-03-06 19:29:18,Apple,electronics,MI,online,33.13
4560,4474390151400524,2026-03-22 00:04:18,Apple,electronics,DE,swipe,31.80
4561,4261360589397118,2026-03-18 04:32:18,Uber,travel,WV,swipe,453.81
4562,4388947245151689,2026-03-17 00:27:18,Nike,clothing,IL,online,147.04
4563,4268055233992628,2026-03-11 12:04:18,Nike,clothing,IA,chip,272.67
4564,4792065131784992,2026-03-01 13:56:18,Delta,travel,FL,chip,22.26
4565,4172890429280390,2026-03-05 01:00:18,Netflix,subscription,CO,online,32.50
4566,4467801602870589,2026-03-13 04:39:18,Netflix,subscription,CO,online,32.50
4567,4960112620538783,2026-03-09 13:25:18,Delta,travel,OK,chip,124.09
4568,4419260709492904,2026-03-08 01:18:18,Starbucks,food,DE,online,3.06
4569,4419260709492904,2026-03-08 01:19:18,Apple,electronics,DE,online,726.29
4570,4150636835258410,2026-02-23 09:20:18,Uber,travel,RI,mobile,367.63
4571,4633945893542997,2026-03-10 15:48:18,Nike,clothing,NH,chip,195.00
4572,4746601008110128,2026-03-09 01:25:18,BestBuy,electronics,OK,chip,15.25
4573,4622702133453484,2026-03-06 19:12:18,Netflix,subscription,OH,swipe,32.50
4574,4002258049052672,2026-03-02 16:55:18,Netflix,subscription,SC,mobile,11.85
4575,4232698643769601,2026-03-14 23:10:18,Shell,gas,CT,chip,79.85
4576,4093997710212496,2026-03-16 12:07:18,Walmart,retail,NV,chip,125.08
4577,4113167727601923,2026-02-23 19:48:18,Nike,clothing,DE,mobile,139.04
4578,4131941077323223,2026-03-06 20:26:18,Delta,travel,KY,online,393.31
4579,4983191563131433,2026-02-27 17:04:18,Starbucks,food,SD,chip,124.85
4580,4192667541094669,2026-03-17 05:53:18,CVS,pharmacy,SD,swipe,130.00
4581,4235182155288541,2026-03-16 19:04:18,Kroger,grocery,MI,chip,20.07
4582,4092357179021234,2026-03-16 12:05:18,Kroger,grocery,UT,chip,20.37
4583,4626929916377721,2026-03-03 00:18:18,Starbucks,food,TN,online,126.40
4584,4775856438285753,2026-03-19 18:55:18,Kroger,grocery,ME,mobile,195.00
4585,4227947483715731,2026-03-14 14:22:18,Target,retail,AL,mobile,34.63
4586,4632208751127468,2026-03-06 20:35:18,Delta,travel,CT,online,434.01
4587,4382762841312405,2026-03-01 19:58:18,Exxon,gas,WI,mobile,78.00
4588,4359887858451506,2026-03-14 12:26:18,CVS,pharmacy,IL,swipe,36.97
4589,4500984958049443,2026-02-22 21:40:18,Apple,electronics,AZ,online,20.97
4590,4567158872958116,2026-03-11 15:08:18,BestBuy,electronics,NE,mobile,280.45
4591,4617394907201309,2026-03-22 11:22:18,Walmart,retail,TN,chip,146.31
4592,4387721566026576,2026-02-25 20:12:18,BestBuy,electronics,ME,swipe,40.03
4593,4218370252381057,2026-03-17 19:35:18,Uber,travel,MO,chip,11.61
4594,4919174257176440,2026-03-06 04:08:18,Kroger,grocery,WV,chip,104.98
4595,4715559460584307,2026-03-16 11:27:18,Amazon,retail,ME,mobile,17.68
4596,4609407604775383,2026-03-09 08:55:18,Nike,clothing,VT,online,36.71
4597,4499117150619832,2026-02-27 06:50:18,Exxon,gas,MA,online,106.75
4598,4834204617082285,2026-03-16 10:24:18,Nike,clothing,NV,mobile,30.78
4599,4834204617082285,2026-03-16 10:32:18,CryptoExchange,high_risk,TX,online,532.05
4600,4858711158062136,2026-03-12 15:13:18,Apple,electronics,NV,chip,328.10
4601,4968300559050012,2026-03-19 07:58:18,Shell,gas,WA,mobile,78.00
4602,4042712081601072,2026-03-05 05:52:18,Shell,gas,IL,swipe,78.00
4603,4834204617082285,2026-03-20 11:37:18,Target,retail,NV,online,20.62
4604,4919970458055637,2026-02-23 03:35:00,IntlWireTransfer,high_risk,FL,online,737.47
4605,4919970458055637,2026-02-23 03:37:00,IntlWireTransfer,high_risk,FL,online,664.80
4606,4329515653151363,2026-03-20 18:34:18,Walmart,retail,DE,chip,135.05
4607,4836908383631734,2026-02-24 12:02:18,Netflix,subscription,IA,chip,16.04
4608,4767107152506120,2026-03-05 09:14:18,Amazon,retail,WY,chip,487.18
4609,4487172894141375,2026-03-11 00:34:18,BestBuy,electronics,NM,chip,101.88
4610,4733569779266857,2026-02-23 07:57:18,Uber,travel,MN,swipe,14.04
4611,4968998760666890,2026-02-22 14:12:18,Exxon,gas,DE,online,78.00
4612,4474426886045443,2026-03-16 04:10:18,Starbucks,food,OH,mobile,97.50
4613,4653261930030791,2026-03-20 21:55:18,Nike,clothing,AK,swipe,83.26
4614,4218370252381057,2026-03-11 12:53:18,Nike,clothing,MO,chip,37.89
4615,4414108625568530,2026-03-16 09:49:18,Apple,electronics,VA,swipe,79.26
4616,4477072568658523,2026-03-18 16:43:18,Delta,travel,MN,mobile,433.17
4617,4597681125699390,2026-03-11 03:09:18,Starbucks,food,PA,online,29.26
4618,4160170685000325,2026-03-15 00:58:18,Target,retail,RI,chip,245.25
4619,4594243933336102,2026-02-27 09:11:18,Starbucks,food,AR,mobile,22.13
4620,4441684916202745,2026-03-21 22:07:18,CVS,pharmacy,WV,mobile,27.84
4621,4906071642233672,2026-03-14 17:18:18,Exxon,gas,TX,swipe,78.00
4622,4962413648795800,2026-03-16 14:02:18,BestBuy,electronics,MA,online,439.29
4623,4887514065784120,2026-03-18 21:23:18,Delta,travel,SC,chip,10.58
4624,4626929916377721,2026-03-12 04:47:18,Amazon,retail,TN,swipe,87.63
4625,4705356791507591,2026-03-20 09:36:18,Nike,clothing,OR,mobile,195.00
4626,4725678918554094,2026-03-09 16:12:18,Walmart,retail,WA,chip,249.57
4627,4824458881772008,2026-03-18 12:08:18,McDonalds,food,RI,online,34.21
4628,4851274202431549,2026-03-15 08:35:18,Shell,gas,CO,online,78.00
4629,4840208425141383,2026-03-05 03:57:18,Kroger,grocery,TN,mobile,25.79
4630,4703936166653856,2026-03-09 22:57:18,Target,retail,WV,online,72.56
4631,4936225676528930,2026-03-14 02:20:18,BestBuy,electronics,NY,chip,52.78
4632,4676452646167712,2026-03-19 22:27:18,Exxon,gas,DE,mobile,24.94
4633,4032841764588029,2026-03-04 14:26:18,Uber,travel,FL,swipe,147.71
4634,4292940746701820,2026-03-06 06:33:18,Apple,electronics,NM,chip,25.07
4635,4183240073426247,2026-03-11 07:57:18,Amazon,retail,MS,online,78.73
4636,4118229483522246,2026-03-14 01:17:18,Kroger,grocery,OR,swipe,41.41
4637,4118229483522246,2026-03-14 01:27:18,CryptoExchange,high_risk,NC,online,545.89
4638,4458417291809067,2026-03-01 21:44:18,Starbucks,food,NV,chip,44.98
4639,4684220234438123,2026-03-19 12:14:18,Delta,travel,MN,online,123.15
4640,4993086511484520,2026-02-27 12:16:18,Kroger,grocery,GA,chip,119.22
4641,4664835944180082,2026-02-21 17:32:18,Target,retail,VA,swipe,102.32
4642,4013769358659023,2026-03-16 10:40:18,Uber,travel,GA,swipe,113.00
4643,4604420282336117,2026-03-16 23:00:18,BestBuy,electronics,CO,online,73.35
4644,4308884259791064,2026-02-22 04:33:18,Kroger,grocery,OK,mobile,133.66
4645,4231068858898786,2026-03-19 15:24:18,Walmart,retail,CT,swipe,30.40
4646,4853415932637389,2026-03-21 02:17:18,Apple,electronics,VT,chip,47.79
4647,4853415932637389,2026-03-21 02:24:18,CryptoExchange,high_risk,ME,online,615.64
4648,4078635161413436,2026-03-14 06:46:18,Kroger,grocery,WI,online,34.66
4649,4252651409745613,2026-03-13 22:29:18,McDonalds,food,WI,mobile,27.76
4650,4589190825707630,2026-03-02 10:37:18,Target,retail,MS,mobile,37.74
4651,4479830614334749,2026-03-07 10:45:18,BestBuy,electronics,ND,chip,179.29
4652,4899265550805188,2026-03-05 03:40:18,Kroger,grocery,UT,mobile,195.00
4653,4556358509097719,2026-02-23 13:09:18,McDonalds,food,OR,online,22.51
4654,4054931947101454,2026-02-25 03:07:18,Target,retail,NJ,mobile,21.32
4655,4054931947101454,2026-02-25 03:09:18,CryptoExchange,high_risk,TX,online,623.23
4656,4935734791520460,2026-03-15 11:34:18,BestBuy,electronics,MA,swipe,34.18
4657,4983191563131433,2026-02-23 05:37:18,Kroger,grocery,SD,chip,106.53
4658,4416361530082576,2026-03-20 20:49:18,McDonalds,food,NM,chip,11.07
4659,4854703649333237,2026-03-10 00:07:18,Uber,travel,FL,mobile,93.25
4660,4902368245987619,2026-03-16 05:48:18,Target,retail,PA,mobile,9.05
4661,4080279053601764,2026-02-24 23:05:18,BestBuy,electronics,MT,online,90.56
4662,4602821529768867,2026-02-23 22:59:18,Target,retail,ID,mobile,12.14
4663,4734921974570492,2026-03-10 09:51:18,Kroger,grocery,AZ,online,77.12
4664,4216428302801552,2026-02-25 06:54:18,Nike,clothing,MA,swipe,21.78
4665,4743871635123035,2026-03-01 02:56:18,Amazon,retail,NJ,online,163.24
4666,4743871635123035,2026-03-01 02:56:28,Amazon,retail,NJ,online,212.04
4667,4743871635123035,2026-03-01 02:56:38,Amazon,retail,NJ,online,234.09
4668,4743871635123035,2026-03-01 02:56:48,Amazon,retail,NJ,online,150.52
4669,4743871635123035,2026-03-01 02:56:58,Amazon,retail,NJ,online,180.10
4670,4743871635123035,2026-03-01 02:57:08,Amazon,retail,NJ,online,246.55
4671,4743871635123035,2026-03-01 02:57:18,Amazon,retail,NJ,online,285.04
4672,4743871635123035,2026-03-01 02:57:28,Amazon,retail,NJ,online,260.38
4673,4938724108779570,2026-03-11 06:37:18,Shell,gas,MD,chip,69.02
4674,4919614775322154,2026-03-19 14:49:18,Shell,gas,TN,swipe,28.90
4675,4814257654344936,2026-03-19 22:40:18,Uber,travel,RI,online,24.45
4676,4700383022007029,2026-03-15 03:43:18,Amazon,retail,AL,chip,43.50
4677,4150489711460781,2026-03-06 20:20:18,Target,retail,LA,swipe,22.44
4678,4421783016602139,2026-02-21 07:17:18,Shell,gas,WI,swipe,104.87
4679,4324557788921636,2026-02-28 06:48:18,Delta,travel,AL,online,26.51
4680,4461474547027128,2026-02-23 17:20:18,Apple,electronics,ME,online,27.16
4681,4227947483715731,2026-03-07 16:18:18,Netflix,subscription,AL,chip,14.27
4682,4615352566200091,2026-03-14 07:02:18,McDonalds,food,KY,online,27.08
4683,4497421789712982,2026-03-17 13:19:18,McDonalds,food,ID,mobile,25.55
4684,4192667541094669,2026-03-16 05:33:18,BestBuy,electronics,SD,chip,166.65
4685,4078223950990913,2026-03-14 11:41:18,Apple,electronics,KS,mobile,71.45
4686,4899265550805188,2026-02-20 18:25:18,Apple,electronics,UT,swipe,242.92
4687,4785962338552160,2026-02-27 15:27:18,Exxon,gas,FL,chip,64.89
4688,4514486511552560,2026-03-03 15:13:18,Netflix,subscription,RI,swipe,34.74
4689,4559085449926658,2026-03-21 05:17:18,Apple,electronics,VT,online,147.05
4690,4451187786005332,2026-03-14 20:41:18,Target,retail,VT,chip,422.89
4691,4257203754999198,2026-03-15 08:59:18,Delta,travel,WY,mobile,9.59
4692,4872450182259145,2026-03-02 19:36:18,Amazon,retail,UT,mobile,56.76
4693,4054931947101454,2026-02-25 19:33:18,CVS,pharmacy,NJ,chip,130.00
4694,4611153173068307,2026-03-11 16:32:18,Walmart,retail,ME,mobile,164.42
4695,4907348239339829,2026-03-14 09:11:18,Exxon,gas,CO,mobile,10.08
4696,4160738065361841,2026-02-27 16:59:18,Netflix,subscription,TN,swipe,32.50
4697,4438180898019842,2026-03-10 21:44:18,Shell,gas,VA,swipe,90.87
4698,4458672555963476,2026-02-23 13:27:18,BestBuy,electronics,CA,mobile,30.51
4699,4590873692621330,2026-02-25 14:29:18,Amazon,retail,NC,mobile,9.35
4700,4999752876490870,2026-03-20 16:48:18,Delta,travel,TX,online,121.76
4701,4116616665220748,2026-03-02 04:23:18,BestBuy,electronics,VT,chip,21.19
4702,4697531488074150,2026-03-15 03:23:18,Shell,gas,MD,chip,78.00
4703,4933912422178630,2026-03-08 11:15:18,Amazon,retail,CA,mobile,20.92
4704,4680158983935946,2026-02-22 23:09:18,Walmart,retail,NM,mobile,141.24
4705,4847717836536906,2026-02-26 17:51:18,Delta,travel,NH,swipe,58.13
4706,4617394907201309,2026-03-10 14:32:18,CVS,pharmacy,TN,swipe,97.11
4707,4341338986818024,2026-03-07 20:15:18,Starbucks,food,PA,swipe,64.19
4708,4899265550805188,2026-03-06 06:27:18,Walmart,retail,UT,online,325.00
4709,4179053823650002,2026-02-25 17:17:18,BestBuy,electronics,NY,online,19.20
4710,4476714417515183,2026-03-03 02:31:18,Nike,clothing,SC,online,284.27
4711,4510537318598750,2026-03-13 06:29:18,Amazon,retail,NC,online,27.47
4712,4474420409058849,2026-03-19 01:41:18,Nike,clothing,NH,mobile,246.25
4713,4973419178186206,2026-03-11 06:04:18,CVS,pharmacy,CT,mobile,162.16
4714,4363290223146498,2026-02-27 17:53:18,Apple,electronics,NC,online,132.20
4715,4885688812814916,2026-03-03 17:17:18,CVS,pharmacy,UT,chip,48.68
4716,4180679000554678,2026-03-20 15:27:18,Nike,clothing,SC,chip,122.85
4717,4383987894228007,2026-02-22 08:35:18,McDonalds,food,LA,chip,97.50
4718,4201570810787517,2026-02-27 02:19:18,Netflix,subscription,TX,chip,19.55
4719,4680158983935946,2026-02-24 03:11:18,Starbucks,food,NM,chip,97.50
4720,4382762841312405,2026-03-11 19:13:18,Uber,travel,WI,online,284.14
4721,4633323818043324,2026-02-25 08:56:18,CVS,pharmacy,MT,swipe,130.00
4722,4489294779143589,2026-03-19 16:25:18,Uber,travel,OR,online,17.89
4723,4910851734011941,2026-03-16 09:20:18,Target,retail,MS,chip,363.90
4724,4519741282946276,2026-03-18 14:43:18,BestBuy,electronics,FL,mobile,140.28
4725,4697531488074150,2026-03-01 17:37:18,Walmart,retail,MD,mobile,105.49
4726,4180914317448728,2026-03-21 15:10:18,McDonalds,food,IA,mobile,108.76
4727,4499669172347416,2026-02-24 03:48:18,Starbucks,food,ME,chip,92.79
4728,4622490893589399,2026-03-19 08:32:18,Target,retail,HI,chip,36.18
4729,4052137666780845,2026-02-27 15:59:18,Apple,electronics,AK,online,505.18
4730,4993412755351501,2026-03-16 12:39:18,Shell,gas,NM,mobile,26.03
4731,4329703076325570,2026-03-14 22:36:18,Kroger,grocery,AL,mobile,201.70
4732,4871647193653588,2026-03-12 10:54:18,Delta,travel,RI,online,33.32
4733,4477072568658523,2026-03-18 23:31:18,Target,retail,MN,online,384.85
4734,4076650665625880,2026-03-12 23:33:18,Kroger,grocery,MI,mobile,195.00
4735,4460852277866803,2026-03-14 05:59:18,Apple,electronics,HI,swipe,121.38
4736,4175730695539926,2026-03-12 05:21:18,BestBuy,electronics,WV,mobile,153.61
4737,4483372810683497,2026-02-28 00:12:18,Delta,travel,NC,swipe,114.46
4738,4610075968951572,2026-03-15 03:46:18,Kroger,grocery,AK,swipe,135.97
4739,4622702133453484,2026-03-21 06:59:18,Kroger,grocery,OH,mobile,70.99
4740,4079477544982893,2026-02-23 07:25:18,CVS,pharmacy,KY,mobile,38.35
4741,4458820520617360,2026-03-15 07:00:18,Walmart,retail,NC,swipe,70.19
4742,4574676977073677,2026-03-07 14:48:18,Exxon,gas,NJ,swipe,118.16
4743,4194785553640062,2026-03-08 22:18:18,McDonalds,food,UT,swipe,97.50
4744,4001536503292903,2026-02-23 04:18:18,Kroger,grocery,TX,swipe,13.65
4745,4020691511755977,2026-03-07 21:28:18,Target,retail,AZ,swipe,167.50
4746,4770322779169274,2026-02-28 11:27:18,Shell,gas,TX,chip,35.79
4747,4565743243368774,2026-03-20 06:40:18,Uber,travel,NM,swipe,155.62
4748,4344101372301293,2026-03-20 01:58:00,IntlWireTransfer,high_risk,VA,online,432.50
4749,4344101372301293,2026-03-20 02:00:00,IntlWireTransfer,high_risk,VA,online,665.28
4750,4847717836536906,2026-02-27 01:19:18,CVS,pharmacy,NH,chip,43.43
4751,4526268472475943,2026-03-19 00:33:18,Nike,clothing,DE,chip,36.37
4752,4207595976770390,2026-03-11 11:10:18,Netflix,subscription,AZ,chip,24.27
4753,4969495631640517,2026-02-28 08:21:18,Shell,gas,NJ,swipe,34.39
4754,4730193208931318,2026-03-08 19:54:18,Walmart,retail,WY,swipe,106.13
4755,4382902237571068,2026-02-26 01:55:18,Apple,electronics,WY,mobile,355.50
4756,4421783016602139,2026-02-24 16:11:18,BestBuy,electronics,WI,mobile,66.46
4757,4404470488419641,2026-02-26 07:06:18,Apple,electronics,UT,mobile,12.79
4758,4488841599372010,2026-02-26 23:21:18,Delta,travel,WA,online,420.98
4759,4874091432514645,2026-03-11 14:22:18,Starbucks,food,NE,online,66.78
4760,4871647193653588,2026-03-03 17:28:18,CVS,pharmacy,RI,chip,23.85
4761,4005113446459447,2026-03-03 03:23:18,Shell,gas,MT,online,78.00
4762,4593689419903394,2026-03-13 12:15:18,Delta,travel,AZ,mobile,467.02
4763,4193277050415423,2026-03-05 15:20:18,Starbucks,food,WI,swipe,22.42
4764,4370936019707463,2026-02-23 07:34:18,BestBuy,electronics,MS,mobile,185.48
4765,4150800837037531,2026-03-18 05:42:18,Apple,electronics,NV,mobile,9.05
4766,4192667541094669,2026-03-14 01:47:18,Apple,electronics,SD,online,194.24
4767,4110351370228795,2026-02-28 09:58:18,Nike,clothing,ME,chip,68.91
4768,4091444303002821,2026-02-21 23:30:18,Exxon,gas,WV,mobile,58.83
4769,4086960176193093,2026-03-03 23:28:18,Target,retail,LA,chip,49.06
4770,4381984512886610,2026-03-16 23:18:18,Amazon,retail,NH,chip,421.72
4771,4341338986818024,2026-03-02 11:21:18,Kroger,grocery,PA,online,147.84
4772,4165617381689241,2026-03-02 07:38:18,Netflix,subscription,MN,chip,24.87
4773,4799846968978387,2026-02-21 21:46:18,CVS,pharmacy,CA,online,33.18
4774,4775856438285753,2026-02-25 03:17:18,Walmart,retail,ME,chip,144.88
4775,4171453916620900,2026-03-18 04:25:18,Starbucks,food,ME,online,46.24
4776,4053745002810452,2026-02-23 10:55:18,Walmart,retail,CA,chip,25.14
4777,4258984537557629,2026-02-28 07:11:18,Shell,gas,AK,online,78.00
4778,4657437897114092,2026-02-22 03:59:18,BestBuy,electronics,AL,online,349.10
4779,4495385397730851,2026-03-13 19:15:18,Exxon,gas,IN,mobile,78.00
4780,4861416894460010,2026-03-14 10:53:18,Walmart,retail,WA,chip,101.24
4781,4902368245987619,2026-03-01 13:16:18,BestBuy,electronics,PA,mobile,36.49
4782,4233091235104347,2026-03-10 15:12:18,McDonalds,food,NH,swipe,97.50
4783,4451187786005332,2026-03-09 02:27:18,McDonalds,food,VT,chip,97.50
4784,4793845523270436,2026-02-25 19:11:18,Delta,travel,ME,online,36.79
4785,4417770427933504,2026-03-11 05:17:18,Amazon,retail,TX,chip,11.32
4786,4974461769713645,2026-03-17 04:51:18,Target,retail,RI,swipe,125.96
4787,4687402090185460,2026-03-11 09:56:18,Shell,gas,NC,mobile,78.00
4788,4550521811578325,2026-03-10 12:18:18,Shell,gas,VA,mobile,43.94
4789,4096915852877663,2026-03-19 02:54:18,Kroger,grocery,ME,online,946.29
4790,4268055233992628,2026-02-23 23:08:18,Kroger,grocery,IA,mobile,195.00
4791,4611748615589835,2026-03-20 13:51:18,Amazon,retail,MO,mobile,55.92
4792,4292940746701820,2026-03-18 06:07:18,McDonalds,food,NM,swipe,430.09
4793,4993086511484520,2026-02-26 21:25:18,Walmart,retail,GA,mobile,120.64
4794,4005113446459447,2026-03-10 09:50:18,Amazon,retail,MT,online,216.00
4795,4005113446459447,2026-03-10 09:50:28,Amazon,retail,MT,online,200.93
4796,4005113446459447,2026-03-10 09:50:38,Amazon,retail,MT,online,262.38
4797,4005113446459447,2026-03-10 09:50:48,Amazon,retail,MT,online,206.22
4798,4005113446459447,2026-03-10 09:50:58,Amazon,retail,MT,online,261.83
4799,4005113446459447,2026-03-10 09:51:08,Amazon,retail,MT,online,223.91
4800,4005113446459447,2026-03-10 09:51:18,Amazon,retail,MT,online,273.58
4801,4005113446459447,2026-03-10 09:51:28,Amazon,retail,MT,online,199.64
4802,4038308675866993,2026-03-15 00:23:18,Walmart,retail,HI,online,70.67
4803,4002647263763682,2026-02-22 04:53:18,Apple,electronics,CT,online,241.42
4804,4651368474003363,2026-03-16 16:03:18,McDonalds,food,ME,chip,25.86
4805,4065041381616761,2026-03-19 05:17:18,Apple,electronics,CA,mobile,85.69
4806,4430972316543074,2026-03-11 23:01:18,Exxon,gas,IL,mobile,78.00
4807,4086960176193093,2026-03-14 09:58:18,BestBuy,electronics,LA,swipe,133.25
4808,4456920969065049,2026-02-28 05:56:18,Apple,electronics,TX,chip,33.31
4809,4583619574509041,2026-03-22 13:19:18,McDonalds,food,MA,mobile,33.46
4810,4355965413559319,2026-03-13 20:05:18,Shell,gas,ND,mobile,78.00
4811,4968518359706396,2026-03-09 17:42:18,Apple,electronics,MI,mobile,184.82
4812,4733782999098223,2026-03-13 05:48:18,Netflix,subscription,ID,chip,32.50
4813,4355965413559319,2026-03-06 07:04:18,Apple,electronics,ND,mobile,429.84
4814,4832704024127261,2026-03-08 21:54:18,Starbucks,food,CA,chip,12.37
4815,4683081746309653,2026-03-08 16:24:18,Target,retail,TX,chip,11.54
4816,4683081746309653,2026-03-02 15:10:18,Amazon,retail,TX,chip,27.79
4817,4325147649385856,2026-03-21 23:39:18,Apple,electronics,UT,mobile,25.95
4818,4593689419903394,2026-03-20 12:52:18,Walmart,retail,AZ,chip,261.82
4819,4935734791520460,2026-02-27 13:52:18,Amazon,retail,MA,mobile,27.16
4820,4440093468642434,2026-03-16 12:09:18,Amazon,retail,KY,mobile,447.00
4821,4216120860988609,2026-03-07 08:42:18,Starbucks,food,MD,mobile,97.50
4822,4797764437804639,2026-03-05 18:27:18,Nike,clothing,CT,swipe,225.09
4823,4856151602486894,2026-03-09 17:00:18,Delta,travel,KS,swipe,301.96
4824,4910851734011941,2026-03-18 14:20:18,Kroger,grocery,MS,swipe,195.00
4825,4015864418920633,2026-03-06 21:07:18,BestBuy,electronics,NM,chip,349.32
4826,4114525475035730,2026-03-04 10:42:18,Delta,travel,VT,chip,337.03
4827,4160738065361841,2026-03-01 04:44:18,Netflix,subscription,TN,mobile,32.50
4828,4917510285518236,2026-03-06 14:09:18,Shell,gas,SD,swipe,78.00
4829,4187050450872437,2026-03-15 17:08:18,Shell,gas,KY,mobile,16.71
4830,4018792508260412,2026-02-21 18:14:18,Shell,gas,TX,mobile,66.90
4831,4215305107165382,2026-02-28 13:16:18,Apple,electronics,NH,chip,24.01
4832,4989138488441097,2026-03-04 16:51:18,Apple,electronics,AR,online,29.73
4833,4868558381253193,2026-03-09 02:16:18,BestBuy,electronics,NV,chip,12.99
4834,4864966685041082,2026-03-14 15:43:18,Walmart,retail,NV,swipe,111.19
4835,4747814500231952,2026-03-03 01:43:18,Delta,travel,FL,swipe,336.36
4836,4194192914048283,2026-02-23 10:01:18,Walmart,retail,MD,mobile,497.99
4837,4993086511484520,2026-02-25 13:14:18,Nike,clothing,GA,chip,126.86
4838,4560312742786147,2026-03-13 23:07:18,Uber,travel,AZ,mobile,65.48
4839,4526268472475943,2026-02-22 18:59:18,McDonalds,food,DE,swipe,24.67
4840,4559085449926658,2026-03-07 07:21:18,Netflix,subscription,VT,online,36.39
4841,4321392809791527,2026-02-24 12:15:18,Kroger,grocery,AZ,chip,16.09
4842,4355694284868220,2026-03-19 17:44:18,Target,retail,DE,chip,13.93
4843,4097140779019566,2026-03-13 07:05:18,CVS,pharmacy,WY,swipe,130.00
4844,4723626352059137,2026-03-11 19:52:18,Exxon,gas,LA,chip,30.56
4845,4038372770918033,2026-03-05 16:13:18,Amazon,retail,WA,chip,12.87
4846,4771327622008763,2026-02-26 04:32:18,Exxon,gas,LA,mobile,78.00
4847,4378243924611389,2026-02-22 05:48:18,Exxon,gas,WY,chip,78.00
4848,4121415944393337,2026-03-06 08:23:18,McDonalds,food,WY,mobile,97.50
4849,4726827224518762,2026-03-16 01:12:18,Apple,electronics,SD,mobile,36.30
4850,4461474547027128,2026-03-22 15:40:18,Shell,gas,ME,mobile,12.75
4851,4726827224518762,2026-03-07 15:10:18,Delta,travel,SD,mobile,37.84
4852,4937281828434462,2026-02-25 10:29:18,Walmart,retail,NV,online,159.50
4853,4063326524211549,2026-03-15 05:20:18,CVS,pharmacy,WA,mobile,91.41
4854,4808214238441006,2026-02-22 14:59:18,Apple,electronics,AZ,mobile,311.85
4855,4995131697732636,2026-03-04 04:00:18,Exxon,gas,TX,mobile,39.45
4856,4069947835852431,2026-03-02 21:37:18,Shell,gas,VA,online,11.49
4857,4937281828434462,2026-03-15 18:30:18,Uber,travel,NV,swipe,276.25
4858,4957295009106470,2026-03-19 06:18:18,Delta,travel,TN,online,496.56
4859,4767107152506120,2026-03-21 13:20:18,Exxon,gas,WY,online,78.00
4860,4106511478974413,2026-03-01 01:58:18,McDonalds,food,ME,mobile,26.31
4861,4701313996487460,2026-03-06 11:03:18,Uber,travel,CO,mobile,17.49
4862,4076650665625880,2026-03-04 23:47:18,Apple,electronics,MI,swipe,242.49
4863,4012730215246970,2026-02-21 01:15:18,BestBuy,electronics,IN,chip,23.12
4864,4541787321146653,2026-02-20 18:23:18,Nike,clothing,SD,online,195.00
4865,4793845523270436,2026-03-09 07:25:18,Exxon,gas,ME,chip,17.64
4866,4088043619639189,2026-03-01 13:04:18,BestBuy,electronics,SD,mobile,31.67
4867,4537967855860758,2026-03-02 12:26:18,Amazon,retail,NY,swipe,325.00
