transaction_id,card_number,timestamp,merchant,location,amount,is_fraud
764,4641717394320679,2026-02-02 02:34:45,Amazon,TX,1313.43,0
765,4796276022827137,2026-01-19 13:41:45,Amazon,NJ,1508.35,1
766,4559673570550254,2026-01-10 06:13:45,Amazon,CA,1078.67,0
767,4700976482635173,2026-01-31 03:45:45,Target,TX,1826.35,1
768,4046117517033217,2026-01-31 06:14:45,Walmart,NJ,916.97,0
769,4054742287665257,2026-02-05 17:15:45,GasStation,FL,1772.59,1
770,4175734911227454,2026-01-13 13:52:45,BestBuy,NY,960.77,0
771,4434371159256687,2026-01-16 20:42:45,Amazon,NJ,274.06,0
772,4028762131871583,2026-02-01 16:32:45,Target,CA,1034.35,0
773,4032838835342516,2026-01-09 00:08:45,Amazon,NJ,1974.15,1
774,4428872644608106,2026-01-26 19:54:45,Target,NJ,902.31,0
775,4893370751416339,2026-01-19 06:52:45,BestBuy,NY,1763.95,1
776,4012089476518110,2026-01-31 08:09:45,Amazon,FL,246.8,0
777,4891602555149082,2026-01-19 17:31:45,BestBuy,TX,940.33,0
778,4265040857992042,2026-01-24 22:14:45,BestBuy,NJ,573.98,0
779,4713116144795828,2026-01-29 16:28:45,Target,TX,1617.1,1
780,4222198820912532,2026-02-05 09:10:45,Amazon,NY,1326.25,0
781,4820245490712476,2026-02-02 14:07:45,Walmart,CA,1239.14,0
782,4949591336828634,2026-01-16 17:15:45,Walmart,NJ,387.41,0
783,4139779967197349,2026-01-29 17:54:45,BestBuy,CA,1688.83,1
784,4245661394665169,2026-01-22 14:05:45,Walmart,FL,1946.14,1
785,4902034150464313,2026-01-26 06:34:45,Amazon,TX,814.52,0
786,4700502494552881,2026-01-26 10:10:45,Target,NJ,1303.52,0
787,4955069693646153,2026-02-04 13:26:45,Amazon,CA,864.23,0
788,4467935904078347,2026-01-25 07:07:45,Walmart,NY,1320.49,0
789,4647035859879010,2026-01-08 12:02:45,Walmart,CA,997.87,0
790,4064432684500397,2026-02-03 07:42:45,BestBuy,NY,27.09,0
791,4478587821756374,2026-01-30 20:19:45,Target,CA,966.01,0
792,4076190696395238,2026-01-13 06:58:45,GasStation,TX,1934.95,1
793,4754733560213157,2026-01-19 00:46:45,Target,TX,855.11,0
794,4892414093094798,2026-01-22 10:45:45,BestBuy,CA,397.69,0
795,4625549885365111,2026-01-09 15:39:45,BestBuy,NJ,788.59,0
796,4403013817732009,2026-02-05 20:50:45,Walmart,NY,330.14,0
797,4543171445958144,2026-01-12 01:43:45,Amazon,CA,1263.07,0
798,4416675324201743,2026-01-30 08:46:45,Amazon,FL,842.64,0
799,4852558910441044,2026-01-08 20:23:45,GasStation,FL,1156.63,0
800,4072659858259339,2026-01-27 12:16:45,BestBuy,NJ,1842.51,1
801,4203038519412614,2026-01-31 17:15:45,GasStation,CA,1057.66,0
802,4268296373429721,2026-01-24 02:14:45,Target,FL,1353.31,0
803,4412670093630533,2026-02-02 05:49:45,Walmart,FL,1603.41,1
804,4091465131651466,2026-01-12 01:26:45,Target,FL,587.83,0
805,4371526448323071,2026-01-24 02:56:45,GasStation,CA,1498.27,0
806,4890164163738369,2026-01-22 21:34:45,Walmart,NY,858.34,0
807,4327891629100090,2026-01-19 02:02:45,GasStation,CA,1526.9,1
808,4774050234863140,2026-01-10 04:37:45,Walmart,FL,778.19,0
809,4597889575954871,2026-01-30 11:00:45,GasStation,NY,1590.56,1
810,4070895648416098,2026-01-14 06:41:45,GasStation,TX,1306.2,0
811,4521969210810178,2026-01-31 02:20:45,GasStation,CA,798.58,0
812,4213995672729351,2026-01-12 10:15:45,Amazon,NJ,598.18,0
813,4825739558232840,2026-01-31 17:04:45,Walmart,NY,1145.49,0
814,4679784336389174,2026-01-30 04:04:45,Walmart,CA,396.88,0
815,4522584626638857,2026-01-20 22:09:45,BestBuy,TX,559.02,0
816,4060765532804086,2026-01-21 20:51:45,GasStation,CA,1646.89,1
817,4640950339489758,2026-01-11 09:14:45,Target,NJ,1450.76,0
818,4844038908514736,2026-01-17 19:06:45,Target,FL,922.66,0
819,4408123295053736,2026-01-22 17:11:45,Amazon,CA,1265.75,0
820,4244586053031269,2026-02-06 10:52:45,BestBuy,NY,1731.62,1
821,4432735960725799,2026-01-19 21:10:45,Target,FL,941.05,0
822,4048127780318885,2026-01-24 23:44:45,Target,FL,187.54,0
823,4342474774513063,2026-02-05 19:13:45,Target,NY,465.26,0
824,4260457694226260,2026-01-17 11:17:45,BestBuy,NY,413.81,0
825,4852465792681808,2026-01-31 03:07:45,BestBuy,TX,1034.37,0
826,4018301154545004,2026-01-21 04:09:45,BestBuy,FL,68.83,0
827,4198834894906303,2026-02-05 13:13:45,Amazon,FL,1846.68,1
828,4866058188505979,2026-01-24 13:04:45,Target,NY,1822.24,1
829,4702955275643665,2026-02-01 21:52:45,BestBuy,TX,1471.65,0
830,4897594160808914,2026-02-05 19:33:45,Target,CA,1050.37,0
831,4741468794394578,2026-01-24 04:15:45,GasStation,NY,1127.79,0
832,4922429205597587,2026-01-28 01:12:45,Target,NJ,1266.29,0
833,4182538897445614,2026-01-26 11:16:45,Target,TX,1924.41,1
834,4528950012683192,2026-01-20 21:33:45,BestBuy,NY,8.44,0
835,4418535710577605,2026-01-29 23:09:45,BestBuy,NJ,1420.74,0
836,4389346861871308,2026-02-06 00:55:45,Target,CA,55.75,0
837,4884798070945720,2026-01-18 08:25:45,BestBuy,CA,1663.9,1
838,4604551054299589,2026-01-10 19:40:45,BestBuy,TX,646.81,0
839,4559405063999779,2026-01-31 21:14:45,Target,FL,974.52,0
840,4629355412791469,2026-01-16 15:47:45,Amazon,NJ,1687.55,1
841,4117357545936270,2026-02-04 16:47:45,Walmart,NJ,1783.75,1
842,4762889900140907,2026-01-17 10:03:45,GasStation,CA,1334.35,0
843,4190827116366489,2026-01-31 21:30:45,Amazon,TX,1368.04,0
844,4547661600370037,2026-01-19 03:04:45,Amazon,TX,1437.95,0
845,4562029797709794,2026-01-24 22:35:45,Target,FL,1331.34,0
846,4223310895714833,2026-01-24 08:06:45,Walmart,NJ,1436.07,0
847,4546645715188551,2026-02-02 20:50:45,BestBuy,NJ,1103.31,0
848,4243391236538939,2026-02-05 22:57:45,BestBuy,TX,857.39,0
849,4523505195650502,2026-01-12 12:04:45,Amazon,CA,1007.04,0
850,4339335705827738,2026-01-11 00:13:45,BestBuy,TX,209.65,0
851,4888621931777094,2026-01-28 06:47:45,BestBuy,FL,1624.07,1
852,4736919493630486,2026-01-31 17:38:45,Walmart,TX,562.45,0
853,4583857914205446,2026-01-10 17:49:45,Amazon,NJ,527.97,0
854,4172565137630961,2026-01-23 11:36:45,Walmart,NY,594.13,0
855,4458913542344463,2026-01-17 07:32:45,Target,NY,1448.72,0
856,4605796805657078,2026-02-06 03:15:45,Amazon,TX,729.63,0
857,4333840571478556,2026-02-06 16:27:45,Target,NY,767.24,0
858,4280704524871729,2026-01-09 08:53:45,BestBuy,TX,1800.61,1
859,4209740673048319,2026-01-16 02:32:45,BestBuy,TX,606.54,0
860,4567774964468945,2026-01-13 08:25:45,Target,CA,1219.0,0
861,4537124051345441,2026-01-10 01:42:45,Walmart,FL,257.88,0
862,4865548711002525,2026-01-13 12:15:45,GasStation,NY,1150.86,0
863,4599052260641237,2026-01-31 15:07:45,Target,NY,1939.6,1
864,4925036659509308,2026-01-30 22:25:45,Walmart,NY,1449.85,0
865,4007533050315054,2026-01-10 18:32:45,BestBuy,FL,1227.7,0
866,4025720876143513,2026-01-20 01:45:45,GasStation,TX,1069.65,0
867,4883253391721889,2026-01-13 18:54:45,Amazon,NJ,1059.04,0
868,4482267464199522,2026-01-16 01:59:45,Walmart,NY,746.56,0
869,4158530216121739,2026-01-31 05:27:45,Walmart,FL,89.36,0
870,4437590778613961,2026-01-10 01:15:45,Target,CA,113.66,0
871,4394302352691915,2026-02-03 19:12:45,GasStation,FL,1459.57,0
872,4897877956663170,2026-01-11 18:31:45,BestBuy,CA,1540.45,1
873,4494691630156234,2026-01-10 08:46:45,Amazon,CA,33.32,0
874,4475989182050528,2026-01-29 04:22:45,Amazon,NJ,1226.3,0
875,4658148329524966,2026-01-20 19:07:45,Target,FL,315.09,0
876,4169554039283904,2026-01-24 01:18:45,GasStation,FL,1704.91,1
877,4742044176951541,2026-02-03 07:48:45,Amazon,TX,397.21,0
878,4760840934186311,2026-02-04 23:17:45,Walmart,TX,1707.59,1
879,4528349489171965,2026-01-24 19:22:45,Walmart,NJ,956.28,0
880,4011332864948980,2026-02-05 23:21:45,Target,FL,491.16,0
881,4202627917574143,2026-01-28 02:21:45,GasStation,TX,714.87,0
882,4850295147784199,2026-01-14 04:31:45,BestBuy,FL,1330.21,0
883,4890947174543730,2026-01-11 02:35:45,Target,FL,592.38,0
884,4590388293971045,2026-01-18 14:26:45,Amazon,TX,668.36,0
885,4722605755708863,2026-02-02 14:19:45,BestBuy,NJ,334.76,0
886,4315841768104594,2026-01-10 15:22:45,Amazon,CA,259.78,0
887,4796815890317899,2026-02-06 03:26:45,Amazon,FL,282.72,0
888,4470361085250834,2026-01-28 15:45:45,Walmart,NY,1036.31,0
889,4196143753885572,2026-01-14 10:59:45,Amazon,CA,373.36,0
890,4547655087619059,2026-01-31 03:57:45,Target,TX,546.91,0
891,4932675778577103,2026-01-17 19:55:45,Walmart,FL,786.42,0
892,4588953091450193,2026-01-22 01:20:45,Walmart,NY,508.77,0
893,4211982601685007,2026-01-12 20:43:45,Target,CA,1184.13,0
894,4213253222665082,2026-01-31 17:35:45,BestBuy,FL,1476.77,0
895,4223029409815627,2026-01-23 15:44:45,Target,CA,1257.92,0
896,4787068563746355,2026-01-24 15:58:45,Target,NY,483.73,0
897,4568337007619686,2026-01-25 07:41:45,BestBuy,FL,1874.22,1
898,4490640415772338,2026-01-30 16:14:45,Walmart,CA,1591.18,1
899,4618138402254765,2026-02-03 20:21:45,BestBuy,NY,1707.25,1
900,4333349456819259,2026-01-08 12:59:45,Walmart,NJ,629.33,0
901,4326100263638475,2026-02-04 11:42:45,Target,FL,489.71,0
902,4726414928468921,2026-02-06 16:45:45,Amazon,TX,1159.29,0
903,4057819184699901,2026-02-03 16:16:45,Amazon,FL,53.15,0
904,4251708679615951,2026-01-15 20:37:45,GasStation,NJ,957.94,0
905,4591269667342013,2026-01-29 21:43:45,Amazon,TX,1915.37,1
906,4534762226840481,2026-01-20 20:24:45,BestBuy,NJ,1829.81,1
907,4481732460846957,2026-02-01 18:42:45,Amazon,FL,1927.47,1
908,4182489567231818,2026-02-05 18:35:45,GasStation,TX,1056.42,0
909,4675398154850926,2026-01-22 10:06:45,Amazon,CA,1292.02,0
910,4106567542416437,2026-01-22 16:52:45,BestBuy,NY,476.78,0
911,4092750657807439,2026-02-03 10:53:45,Target,TX,275.94,0
912,4284112795884837,2026-01-31 05:21:45,Walmart,TX,1408.53,0
913,4897444429606368,2026-01-13 13:43:45,GasStation,NY,562.07,0
914,4487708746882962,2026-01-28 21:09:45,Amazon,FL,1371.51,0
915,4864080124545851,2026-01-24 12:38:45,Walmart,FL,1274.94,0
916,4027336618366469,2026-01-23 23:27:45,GasStation,NY,1248.29,0
917,4390739354125074,2026-01-18 23:00:45,GasStation,TX,928.09,0
918,4207435248081362,2026-02-02 09:13:45,GasStation,NJ,1087.82,0
919,4240626941084913,2026-01-19 18:13:45,Target,TX,142.44,0
920,4036246972059172,2026-01-21 14:27:45,BestBuy,FL,1593.75,1
921,4553387271507415,2026-02-04 23:02:45,GasStation,CA,342.58,0
922,4083985904381762,2026-02-06 11:33:45,Walmart,TX,1314.86,0
923,4832541536946730,2026-01-26 23:19:45,Amazon,CA,1589.11,1
924,4698380485297425,2026-01-15 14:34:45,Amazon,FL,827.18,0
925,4527129131123176,2026-02-04 01:07:45,Walmart,NY,1132.59,0
926,4544505602478089,2026-01-19 10:18:45,Walmart,CA,1386.91,0
927,4580247178096745,2026-01-21 18:26:45,Walmart,TX,747.26,0
928,4582412527501473,2026-02-04 11:32:45,Walmart,TX,103.34,0
929,4465735352198189,2026-01-10 08:39:45,BestBuy,NY,1630.11,1
930,4906019781078549,2026-01-14 05:05:45,Target,FL,59.12,0
931,4816214387699277,2026-01-23 15:18:45,BestBuy,CA,1616.34,1
932,4668932588912337,2026-01-20 14:30:45,BestBuy,NJ,1244.76,0
933,4625973107432524,2026-01-30 01:05:45,Amazon,NJ,1707.83,1
934,4856724946698317,2026-01-18 23:50:45,Walmart,TX,1135.36,0
935,4024327481138867,2026-01-29 03:58:45,Amazon,NY,1834.16,1
936,4593177600071805,2026-01-24 16:00:45,Amazon,TX,736.1,0
937,4108080736220347,2026-02-02 17:17:45,GasStation,NY,1873.82,1
938,4732036856993922,2026-01-20 23:48:45,Target,FL,1270.03,0
939,4052312831579550,2026-02-04 06:27:45,GasStation,NJ,857.85,0
940,4015268978036004,2026-02-03 17:25:45,GasStation,CA,630.14,0
941,4623833017309172,2026-01-26 13:02:45,GasStation,NY,1681.38,1
942,4024460741027465,2026-01-13 19:35:45,Target,NJ,1652.86,1
943,4450153077902925,2026-01-29 14:39:45,GasStation,FL,487.26,0
944,4542448098992210,2026-01-30 14:35:45,BestBuy,CA,273.59,0
945,4073422557401450,2026-01-27 16:56:45,Target,NY,1269.51,0
946,4124045922432426,2026-01-21 16:49:45,BestBuy,NY,1741.7,1
947,4355858177376859,2026-01-30 15:09:45,GasStation,TX,1831.18,1
948,4419846284394396,2026-01-24 11:57:45,Amazon,FL,730.52,0
949,4171614340954938,2026-02-02 12:27:45,BestBuy,TX,755.02,0
950,4327465201159821,2026-01-12 14:18:45,Walmart,NJ,585.56,0
951,4531944902115666,2026-01-09 00:43:45,Amazon,CA,894.62,0
952,4244156151410998,2026-02-06 15:09:45,Walmart,CA,1798.03,1
953,4442431110228916,2026-01-18 22:16:45,Walmart,NY,682.13,0
954,4246003815636326,2026-01-24 12:50:45,Walmart,NY,923.94,0
955,4358402856078441,2026-01-21 11:43:45,Target,NJ,1527.89,1
956,4922759963719144,2026-01-30 05:45:45,Target,NJ,987.55,0
957,4772846617000862,2026-01-25 02:12:45,Amazon,NJ,1901.23,1
958,4500206711252807,2026-02-04 20:03:45,Target,NY,40.16,0
959,4632088109552856,2026-01-24 01:25:45,BestBuy,NY,1772.82,1
960,4855864553727548,2026-01-22 08:55:45,Amazon,FL,1331.19,0
961,4411829573717734,2026-02-03 10:48:45,BestBuy,NY,1020.49,0
962,4922754252952955,2026-01-21 17:40:45,Amazon,NJ,422.52,0
963,4214048157287019,2026-01-27 02:12:45,Walmart,NY,840.87,0
964,4139309889787684,2026-01-15 01:01:45,BestBuy,FL,318.73,0
965,4963194074108711,2026-01-13 15:17:45,BestBuy,TX,1214.78,0
966,4859319309300690,2026-01-16 06:52:45,Walmart,NJ,617.16,0
967,4945283388656626,2026-01-30 14:54:45,Amazon,TX,108.86,0
968,4421156324945224,2026-01-09 10:53:45,Amazon,CA,1535.1,1
969,4050050182156933,2026-01-09 09:24:45,Target,NY,859.23,0
970,4814587184099105,2026-01-09 03:41:45,Amazon,FL,1200.25,0
971,4842305140325628,2026-01-11 18:43:45,Walmart,NY,1461.5,0
972,4767983712024502,2026-01-20 20:32:45,GasStation,NJ,172.82,0
973,4035560326080572,2026-01-21 22:00:45,BestBuy,NJ,1533.79,1
974,4939052355376123,2026-01-25 06:12:45,BestBuy,TX,1510.87,1
975,4645346832954277,2026-02-01 00:20:45,Walmart,TX,1690.39,1
976,4550998326080298,2026-01-22 11:24:45,GasStation,TX,723.88,0
977,4438923609800314,2026-01-24 21:07:45,Walmart,NJ,872.08,0
978,4290274151149618,2026-01-16 19:36:45,BestBuy,NY,585.78,0
979,4067387742029610,2026-02-07 07:31:45,Target,CA,1111.17,0
980,4413363376750991,2026-01-31 15:29:45,GasStation,NJ,853.06,0
981,4566128053625646,2026-01-22 18:29:45,BestBuy,FL,6.56,0
982,4575486043875600,2026-01-09 20:49:45,GasStation,NY,452.67,0
983,4058797376637878,2026-01-27 09:42:45,Amazon,CA,388.53,0
984,4966338606689130,2026-02-04 12:19:45,BestBuy,TX,280.47,0
985,4820511269914883,2026-01-13 03:57:45,GasStation,NJ,1614.68,1
986,4133192430397283,2026-02-01 04:22:45,Target,NJ,507.46,0
987,4522315077315198,2026-01-27 04:56:45,Amazon,TX,42.62,0
988,4042405979753438,2026-01-14 14:12:45,Walmart,CA,954.21,0
989,4216400375380227,2026-02-05 04:16:45,BestBuy,CA,536.91,0
990,4228910845989275,2026-01-11 12:31:45,Amazon,CA,800.47,0
991,4882535687976493,2026-01-28 10:37:45,GasStation,CA,1266.51,0
992,4340017444989091,2026-01-27 09:31:45,Walmart,FL,939.08,0
993,4697292690714389,2026-02-01 15:18:45,Target,NY,1335.49,0
994,4610658870750508,2026-01-16 11:41:45,Walmart,NJ,640.1,0
995,4913740508078487,2026-01-21 15:47:45,BestBuy,NY,522.16,0
996,4780244979709526,2026-01-31 13:23:45,Walmart,FL,1062.71,0
997,4974788090353125,2026-01-25 12:46:45,BestBuy,TX,85.99,0
998,4526151892423181,2026-01-16 09:52:45,Amazon,TX,564.19,0
999,4174831480824836,2026-01-22 01:40:45,BestBuy,TX,1522.0,1
1000,4185641872433781,2026-02-04 01:53:45,Amazon,NJ,140.27,0
